section,scenario_id,window_days,threshold_name,treatment_column,outcome_column,availability_column,stratum,subgroup_variable,subgroup_level,placebo_outcome,adjustment_columns,n,treated_count,control_count,outcome_event_count,scenario_status,estimator,preferred,estimator_status,estimate,treated_mean,control_mean,matched_pairs,matched_retention,effective_sample_size,common_support_outside_share,max_abs_smd_after_weighting,poor_overlap,skip_reason,notes
subgroup,subgroup_prior_attempts_2+,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,2+,prior_attempts,2+,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,724,232,492,240,success,aipw,True,success,0.15543348472717095,0.43862222566815295,0.283188740940982,,,693.5091648654197,0.020718232044198894,0.06371668706690843,False,,doubly robust AIPW estimator using propensity and separate outcome nuisance models
subgroup,subgroup_disability_N,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,N,disability,N,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,25444,12835,12609,14178,success,regression_adjustment,False,success,0.23596990378348814,0.6739925124374897,0.43802260865400156,,,24109.063466946536,0.0005895299481213646,0.02276541200718159,True,,mean predicted potential outcome under separate logistic outcome regressions
subgroup,subgroup_disability_N,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,N,disability,N,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,25444,12835,12609,14178,success,stabilized_iptw,False,success,0.23555442030648754,0.6731724154600877,0.4376179951536001,,,24109.063466946536,0.0005895299481213646,0.02276541200718159,True,,stabilized IPTW Hajek-style weighted mean contrast; no default truncation
subgroup,subgroup_disability_N,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,N,disability,N,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,25444,12835,12609,14178,success,aipw,True,success,0.23659815048964228,0.6746660058407761,0.4380678553511337,,,24109.063466946536,0.0005895299481213646,0.02276541200718159,True,,doubly robust AIPW estimator using propensity and separate outcome nuisance models
subgroup,subgroup_disability_Y,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,Y,disability,Y,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,2684,1299,1385,1207,success,regression_adjustment,False,success,0.22180446261698228,0.5625298887608193,0.34072542614383705,,,2518.3664215100107,0.0022354694485842027,0.02734782950670652,True,,mean predicted potential outcome under separate logistic outcome regressions
subgroup,subgroup_disability_Y,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,Y,disability,Y,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,2684,1299,1385,1207,success,stabilized_iptw,False,success,0.21689602821854315,0.5581598785930587,0.34126385037451556,,,2518.3664215100107,0.0022354694485842027,0.02734782950670652,True,,stabilized IPTW Hajek-style weighted mean contrast; no default truncation
subgroup,subgroup_disability_Y,14,median,treatment_high_engagement_14d_median,outcome_success,treatment_available_14d,Y,disability,Y,,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,2684,1299,1385,1207,success,aipw,True,success,0.21964501351928173,0.5612440347019579,0.34159902118267627,,,2518.3664215100107,0.0022354694485842027,0.02734782950670652,True,,doubly robust AIPW estimator using propensity and separate outcome nuisance models
placebo,placebo_registered_before_start,14,median,treatment_high_engagement_14d_median,placebo_registered_before_start,treatment_available_14d,,,,placebo_registered_before_start,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,28128,14134,13994,27888,success,regression_adjustment,False,success,0.00959569509534286,0.9962960075957789,0.986700312500436,,,26904.478655065588,0.00021331058020477816,0.021360052799378818,False,,mean predicted potential outcome under separate logistic outcome regressions
placebo,placebo_registered_before_start,14,median,treatment_high_engagement_14d_median,placebo_registered_before_start,treatment_available_14d,,,,placebo_registered_before_start,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,28128,14134,13994,27888,success,stabilized_iptw,False,success,0.009868663259027244,0.9963511366858501,0.9864824734268228,,,26904.478655065588,0.00021331058020477816,0.021360052799378818,False,,stabilized IPTW Hajek-style weighted mean contrast; no default truncation
placebo,placebo_registered_before_start,14,median,treatment_high_engagement_14d_median,placebo_registered_before_start,treatment_available_14d,,,,placebo_registered_before_start,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,28128,14134,13994,27888,success,aipw,True,success,0.009550384779113368,0.9964233590796617,0.9868729743005483,,,26904.478655065588,0.00021331058020477816,0.021360052799378818,False,,doubly robust AIPW estimator using propensity and separate outcome nuisance models
placebo,placebo_any_prior_attempts,14,median,treatment_high_engagement_14d_median,placebo_any_prior_attempts,treatment_available_14d,,,,placebo_any_prior_attempts,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,28128,14134,13994,3558,success,regression_adjustment,False,success,-0.06983497855810293,0.09303681826699235,0.16287179682509528,,,27272.14960240863,0.0003910693970420933,0.022326362177386004,True,,mean predicted potential outcome under separate logistic outcome regressions
placebo,placebo_any_prior_attempts,14,median,treatment_high_engagement_14d_median,placebo_any_prior_attempts,treatment_available_14d,,,,placebo_any_prior_attempts,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,28128,14134,13994,3558,success,stabilized_iptw,False,success,-0.07050731222211111,0.09245833010677589,0.162965642328887,,,27272.14960240863,0.0003910693970420933,0.022326362177386004,True,,stabilized IPTW Hajek-style weighted mean contrast; no default truncation
placebo,placebo_any_prior_attempts,14,median,treatment_high_engagement_14d_median,placebo_any_prior_attempts,treatment_available_14d,,,,placebo_any_prior_attempts,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_disability|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,28128,14134,13994,3558,success,aipw,True,success,-0.06994450360781096,0.0929630865102946,0.16290759011810554,,,27272.14960240863,0.0003910693970420933,0.022326362177386004,True,,doubly robust AIPW estimator using propensity and separate outcome nuisance models
placebo,placebo_disability,14,median,treatment_high_engagement_14d_median,placebo_disability,treatment_available_14d,,,,placebo_disability,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,28128,14134,13994,2684,success,regression_adjustment,False,success,5.2256190237714994e-05,0.0958996173472043,0.09584736115696658,,,26687.02634589227,0.0004977246871444823,0.02233887991845808,True,,mean predicted potential outcome under separate logistic outcome regressions
placebo,placebo_disability,14,median,treatment_high_engagement_14d_median,placebo_disability,treatment_available_14d,,,,placebo_disability,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,28128,14134,13994,2684,success,stabilized_iptw,False,success,0.0008077946148756093,0.09655371438520854,0.09574591977033294,,,26687.02634589227,0.0004977246871444823,0.02233887991845808,True,,stabilized IPTW Hajek-style weighted mean contrast; no default truncation
placebo,placebo_disability,14,median,treatment_high_engagement_14d_median,placebo_disability,treatment_available_14d,,,,placebo_disability,baseline_gender|baseline_region|baseline_age_band|baseline_highest_education|baseline_imd_band|baseline_num_of_prev_attempts|baseline_studied_credits|baseline_date_registration|baseline_missing_date_registration|baseline_registered_before_start|baseline_module_presentation|baseline_module_presentation_length|early_assessment_count_14d|early_assessment_weight_14d|early_assessment_cma_count_14d|early_assessment_tma_count_14d|early_assessment_exam_count_14d,28128,14134,13994,2684,success,aipw,True,success,0.00013178123502023714,0.09555573198707323,0.09542395075205301,,,26687.02634589227,0.0004977246871444823,0.02233887991845808,True,,doubly robust AIPW estimator using propensity and separate outcome nuisance models
